Notice Type,Description,Compliance Date,Revised Compliance Date,Result,Time-st
Deferred Prohibition Notice,Loch Lomond Distillery Limited -1 x PN served re The spirit receiver could fail leading to a loss of containment and ignition of flammable spirit.,Address,Region,Local Authority,2022-05-05 16:08:32.374231+00:00
