Notice Type,Description,Compliance Date,Revised Compliance Date,Result,Time-st
Improvement Notice,"you have not ensured that the risk of fire or explosion involving Liquid Petroleum Gas (LPG) stored in your bulk tank Serial Number S64697 is either eliminated or reduced so far as is reasonably practicable in that there is no suitable barrier around the tank, metal risers or pipework to minimise the risk of damage from vehicle impact",31/05/2022,,Ongoing,2022-05-05 16:06:54.276306+00:00
