Notice Type,Description,Compliance Date,Revised Compliance Date,Result,Time-st
Improvement Notice,"Notice: 312266082   Serial Number: IJC/14022022/1
You have failed in your role as principle contractor to ensure that the necessary steps are taken to prevent access by unauthorised persons to the construction site.

Notice: 312266200   Serial Number: IJC14022022/2
You have failed in your role as principle contractor to keep, so far as is reasonably practicable, each part of a construction site in good order and in those parts in which construction work is being carried out, in a reasonable state of cleanliness.",14/03/2022,,Complied with,2022-05-05 16:07:11.012542+00:00
