case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4616003,Three D's mining Ltd,"Two workers were preparing the roof for the erection of supports with the use of a pneumatic chisel, a stone fell from the roof and hit on his back, they carried on working putting up supports around the area that the stone fell from. The area concerned has been left in case of other inconsistent areas of roof, we have left a barrier around the area concerned.

Three D's Mining Limited found guilty on all three charges on 14/06/21. Sentencing on 10/09/21 at Swansea Crown Court. Possibly 3 companies involved in operating the mine all owned by David Jones Director of Three D's Mining Limited. Accounts to be served on 12/07/21 for court to review.

Three D's Mining Limited have also not paid any FFI for the investigation. This cost is £19646.45 to be included in prosecution costs.",15/11/2017,"£100,000.00",£0.00,Dan-y-graig Colliery/Three D'sDanygraig No4Neath RoadCRYNANTSA 115Wales,Wales & South West,Neath & Port Talbot UA,Extractive and utility supply industries,05101 - HARD COAL FROM DEEP COAL MINES,Coal Mine,EDU6S1M,Energy Division,,Wales,1652956735.5058403
