case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4665244,Trevor Cook Construction Limited,I.P fell through an asbestos sheet whilst in the process of re roofing a barn. He fell 6m onto a gate and rail before landing on the concrete floor.,22/05/2019,"£63,278.66","£6,721.34",Beacon Hill FarmAllingtonAmesburySP4 0ELEngland,Wales & South West,Wiltshire UA,Construction,43999 - SPECIALISED CONST NOT SCAFFOLD,,CDOP3GP14,Construction Division,,South West,1652956736.3041203
