case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4696293,Treelocate (Europe) Limited,Failure to ensure work at height was properly planned and carried out to prevent danger to employees and others.,12/03/2020,"£40,000.00","£1,620.40",Belford Industrial Est/TreelocTree Locate (Europe) LtdBelford Industrial EstateStation RoadBELFORDNE70 7DTEngland,Yorks & North East,Northumberland UA,Total service industries,46499 - WSL HHOLD GOODS NEC NOT MUSIC,Fixed,FODOP3GP12,Field Operations Division,,North East,1652956736.09392
