case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4621529,Dean Blues,"Dean Blues has carried out illegal gas work at several properties in the North East of England between 2016 and 2017.  He has put the lives of several persons at risk from carbon monoxide poisoning, asphyxiation, fire and explosion, all due to poor workmanship.",16/06/2016,£0.00,£0.00,Various addressesVariousEngland,Yorks & North East,South Tyneside,Construction,43220 - INSTALL PLUMB/HEAT/AIR-CON,,FODOP3GP12,Field Operations Division,,North East,1652956699.555524
