case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4686768,Thorncliffe Building Supplies Limited,"Investigation identified occasional, foreseeable absence of banksman allowed unfettered access to site by wagons while shovel loaders were operating.  All reasonably practicable measures to prevent this not taken. S2 HSW PR proposed",06/06/2019,"£180,000.00","£5,856.30",Rhuddlan Road/Thorncliffe BuilWindmill SiteRhuddlan RoadABERGELEClwydLL22 9SEWales,Wales & South West,Denbighshire UA,Total service industries,46130 - SALE TIMBER/BUILDING MATERIALS,Fixed,FODOP8GP33,Field Operations Division,,Wales,1652956735.316547
