case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4620858,Postpack Ltd,Prosecution - Postpack Ltd - unsafe Flatbed Die Cutting Machine 23/04/19,23/04/2019,"£2,000.00",£576.00,Hollis Rd/Postpack LtdUnit 4Hollis RoadGRANTHAMLincolnshireNG31 7QHEngland,Midlands,South Kesteven,Manufacturing,17219 - MF PAPER/PPRBRD CONTAINERS NEC,Fixed,FODOP7GP31,Field Operations Division,,East Midlands,1652956724.8317661
