case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4646202,Nicholas Edward George Randell,Section 37 HSWA Prosecution of Nicholas Edward George Randell  as a Director of Randell & Janes Roofing Specialists Ltd for failing to control risks from Work at Height during the re roofing of a Barn.,24/12/2017,£0.00,"£18,437.76",HQ / Nicholas Edward George RaMaes yr HendreCwmannLAMPETERDyfedSA48 8HAWales,Wales & South West,Carmarthenshire UA,Construction,43910 - ROOFING ACTIVITIES,Fixed,CDOP3GP13,Construction Division,,Wales,1652956718.1549404
