case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4669029,Breedon Southern Limited,"Breedon Southern Ltd Cwt y Bugail Quarry DO Projection 15.1.2020
fly rock from a blast left the danger zone, and hit (no injury) an employee, punctured a shed roof landing near another employee, and broke the roof window above where the Quarry manager was sitting.",15/01/2020,"£30,000.00","£2,534.80",Llan FfestiniogGwyneddLL41 4RFWales,Wales & South West,Gwynedd UA,Extractive and utility supply industries,08110 - (LIME)STONE/GYPSUM/CHALK/SLATE,,EDU6S4Q,Energy Division,,Wales,1652956692.217646
