case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4424794,Vere Engineering Limited,,19/05/2015,"£20,000.00",£607.58,43 Great Lister Street/Vere enVere Engineering LimitedEngland,Midlands,Birmingham,Total service industries,71129 - ENGINEERING ACTIVITIES NEC,Fixed,CENTOP2GP7,Field Operations Directorate,,West Midlands,1652957493.82321
