case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4584930,M & J Engineers Ltd,,12/01/2016,"£220,000.00","£65,443.72",Cadwell Lane Hitchin/M & J EngM & J Engineers LtdCashel HouseCadwell LaneHITCHINHertfordshireSG4 0SQEngland,East & South East,North Hertfordshire,Total service industries,77390 - RENT/LEAS M/C /EQPT NEC,Fixed,FODOP5GP19,Field Operations Division,,East,1652957221.514503
