case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4565535,Weiser Construction Limited,,04/06/2016,£0.00,"£5,046.30",HQ/Shipley/Weiser ConstructionSalts MillVictoria RoadSHIPLEYWest YorkshireBD18 3LAEngland,Yorks & North East,Bradford,Construction,41200 - CONSTRUCTION OF BUILDINGS,Fixed,CDOP1GP5,Construction Division,,Yorkshire and Humber,1652957509.7382262
