case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4369795,W W Martin Limited,,22/09/2012,"£10,000.00","£3,588.82",Coldharbour LaneCanterburyKentEngland,East & South East,Canterbury,Construction,41200 - CONSTRUCTION OF BUILDINGS,,CDOP4GRP17,Field Operations Directorate,,South East,1652957501.2657664
