case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4544951,Suez Recycling and Recovery UK Ltd,,10/09/2016,"£144,000.00","£32,000.00",Duckworth CloughClough End RoadRossendaleLancashireBB4 5ANEngland,North West,Rossendale,Extractive and utility supply industries,38110 - COLLECTION NON-HAZARDOUS WASTE,,FODOP2GP6,Field Operations Division,,North West,1652957429.9055505
