case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4469095,Wychwood Cabinet Makers Ltd,,21/01/2016,"£46,667.00","£1,578.56","Kettering/Wychwood Cabinet MakWychwood Cabinet MakersUnit 2, Manor House FarmAddington RoadKETTERINGNorthamptonshireNN14 4ESEngland",Midlands,North Northamptonshire,Manufacturing,16290 - WOOD/CORK/STRAW/PLAITING PROD,Fixed,CENTOP2GP1,Field Operations Directorate,,East Midlands,1652957528.7727988
