case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4460651,WFP Fabrications Ltd,,26/08/2015,"£25,000.00","£1,632.50",HQ/Lows Lane/WFP Fabrications1 Lows LaneStanton-by-DaleILKESTONDerbyshireDE7 4QUEngland,Midlands,Erewash,Manufacturing,25110 - MF METAL (PARTIAL) STRUCTURES,Fixed,CENTOP2GP3,Field Operations Directorate,,East Midlands,1652957516.1020064
