case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4420207,Tata Steel UK Limited,,17/06/2011,"£930,000.00","£70,000.00",Brigg Road/Tata Steel UK Ltdzzz15 Great Marlborough StreetLONDONGreater LondonW1V 2BSEngland,Yorks & North East,North Lincolnshire,Manufacturing,24100 - BASIC IRON/STEEL/FERRO-ALLOYS,Fixed,CEMHD3B,Hazardous Installations DIrectorate,,Yorkshire and Humber,1652957444.7855346
