case_number,defendant,description,offence_date,total_fine,total_costs_awarded_to_hse,address,region,local_authority,industry,main_activity,type_of_location,hse_group,hse_directorate,hse_area,hse_division,cytora_ingest_ts
4422485,Wooburn Landscapes Ltd,,This case did result from the investigation of a fatality,17/06/2013,"£100,000.00","£5,212.76",High Trees Leggetts ParkGreat North RoadPotters BarHertfordshireEN6 1NZEngland,East & South East,Welwyn,Total service industries,81300 - LANDSCAPE SERVICE ACTIVITIES,CDOP3GRP16,Field Operations Directorate,,East,1652957523.9439712
