Notice Type,Description,Compliance Date,Revised Compliance Date,Result,Time-st
Improvement Notice,"IN-OG-02122021-01-GJ
You have failed to conduct your undertaking in such a way as to ensure, so far as reasonably practicable, that pedestrians at your farm are not exposed to risks to their safety when farm vehicles are operating as there is not sufficient separation between pedestrians, particularly those moving through the farm with horses stabled at the farm, and vehicles, particularly those reversing when cleaning out the cattle sheds.
IN-OG-02122021-01-AJ
You have failed to conduct your undertaking in such a way as to ensure, so far as reasonably practicable, that pedestrians at your farm are not exposed to risks to their safety when farm vehicles are operating as there is not sufficient separation between pedestrians, particularly those moving through the farm with horses stabled at the farm, and vehicles, particularly those reversing when cleaning out the cattle sheds.
IN-OG-02122021-02-GJ
You have failed to ensure that lifting equipment, namely a telehandler, which is exposed to conditions causing deterioration which is liable to result in dangerous situations is thoroughly examined at least every 12 months.
IN-OG-02122021-02-AJ
You have failed to ensure that lifting equipment, namely a telehandler, which is exposed to conditions causing deterioration which is liable to result in dangerous situations is thoroughly examined at least every 12 months.
IN-OG-02122021-03-GJ
You have failed to take suitable and sufficient measures to prevent the collapse or fall of stacked bales, so far as reasonably practicable, as you have round bales stacked end on end without any stepping or staggering and you have rectangular bales on unlevel ground with insufficient staggering or other measures to prevent falls or collapse.
IN-OG-02122021-03-AJ
You have failed to take suitable and sufficient measures to prevent the collapse or fall of stacked bales, so far as reasonably practicable, as you have round bales stacked end on end without any stepping or staggering and you have rectangular bales on unlevel ground with insufficient staggering or other measures to prevent falls or collapse.",20/02/2022,28/02/2022,Complied with,2022-05-05 16:10:01.235624+00:00
