Notice Type,Description,Compliance Date,Revised Compliance Date,Result,Time-st
Improvement Notice,"Improvement Notice served,

Persons who use the Manitou 741-140V Telescopic Handler (registration plate WX67 GXM) on your farm, have not received adequate training and assessment, by a qualified instructor, in the safe use of the machine.

Improvement Notice served,

You have been using the Suzuki Kingquad bike, without having been adequately trained and assessed by a qualified instructor in the safe use of the vehicle.",22/04/2022,,Complied with,2022-05-05 16:10:17.753814+00:00
