Notice Type,Description,Compliance Date,Revised Compliance Date,Result,Time-st
Improvement Notice,"GW/TataPT/110222-1-312314000
""The inspection regime for the Coke Oven Gas main (including Zone 5) is failing to ensure that work equipment exposed to conditions causing deterioration which is liable to result in dangerous situations is adequately inspected to ensure that appropriate maintenance and repair can be identifed and initated to prevent danger.""",27/05/2022,,Ongoing,2022-05-05 16:09:37.356836+00:00
