Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4410449,02,Tottingworth Farms Limited,Eastbourne,Magistrates Court,,Work at Height Regulations 2005 (No  4) para 0,19/06/2015,Fine,£500.00,Little Tottingworth Farm/TottiLittle Tottingworth FarmHEATHFIELDEast SussexTN21 8THEngland,East & South East,Wealden,Manufacturing,10110 - PROCESSING/PRESERVING OF MEAT,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:47:20.991679+00:00
