Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4427026,02,Chrysaor Production (U.K.) Limited,Lincoln,Crown Court,,Offshore Prevention Of Fire (No  19) para 0,08/02/2016,Fine,"£1,000,000.00",Loggs/Chrysaor ProductionConoco / Britoil LoggsScotland,Scotland,Aberdeen City UA,Extractive and utility supply industries,06100 - EXTRACTION OF CRUDE PETROLEUM,Offshore Safety Directive Regulator,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:45:39.194938+00:00
