Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4297946,01,Tata Chemicals Europe Ltd,Chester,Magistrates Court,"Health and Safety At Work Act 1974, Section 2, Sub Section 1",,10/04/2013,No Separate Penalty,£0.00,Winnington/Tata Chemicals EuroWinnington WorksWinningtonNORTHWICHCheshireCW8 4DTEngland,North West,Cheshire West and Chester UA,Manufacturing,20130 - INORGANIC BASIC CHEMICALS NEC,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:52:13.328314+00:00
