Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4445613,01,KK Security Services Ltd,Liverpool,Magistrates Court,"Health and Safety At Work Act 1974, Section 2, Sub Section 1",,11/08/2016,Fine,"£8,000.00",Queen StreetWiganGreater ManchesterWN7 1BWEngland,North West,Wigan,Total service industries,80100 - PRIVATE SECURITY ACTIVITIES,,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:44:49.160282+00:00
