Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4299389,05,Ethos Construction Solutions Limited,Westminster Magistrates Court,Magistrates Court,,Construction (Design & Management) Regulations 2007 (No  27) para 2,01/08/2013,Fine,"£2,000.00",Fulham Road / Ethos Constructi270-296 Fulham RoadLONDONSW10 9EWEngland,London,Hammersmith,Construction,41200 - CONSTRUCTION OF BUILDINGS,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:51:34.664117+00:00
