Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4671039,01,Trevor Atkin,,Crown Court,"Health and Safety At Work Act 1974, Section 33, Sub Section 1",,14/12/2020,Prison Suspended,£0.00,Willoughby Fields Farm/UnknownWilloughby Fields FarmLondon RoadWilloughbyWarwickshireCV23 8BLEngland,Midlands,Warwick,Agriculture hunting forestry and fishing,01500 - MIXED FARMING,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:38:38.356078+00:00
