Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4509853,02,B & A Contracts Limited,Swansea,Crown Court,"Health and Safety At Work Act 1974, Section 2, Sub Section 1",,06/06/2019,Fine,"£60,000.00",Pembroke Refinery/B & A ContraValero Energy LtdPembroke RefineryPEMBROKEDyfedSA71 5SJWales,Wales & South West,Pembrokeshire UA,Manufacturing,33110 - REPAIR FABRICATED METAL PROD,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:39:53.143276+00:00
