Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4284076,03,Rapid Hire (Swindon) Ltd,Chippenham,Magistrates Court,"Health and Safety At Work Act 1974, Section 21, Sub Section 0",,15/05/2012,Fine,£200.00,Wootton Bassett / Rapid Hire (Unit 3Coped HallSWINDONSN4 8EPEngland,Wales & South West,Wiltshire UA,Total service industries,77390 - RENT/LEAS M/C /EQPT NEC,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:54:07.163439+00:00
