Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4536339,01,Bailey Roofing (MK) Ltd,Reading,Magistrates Court,,Work at Height Regulations 2005 (No  4) para 0,12/07/2018,Fine,£600.00,HQ/Great Brickhill/Bailey RoofUnit 15Galley LaneMILTON KEYNESMK17 9AAEngland,East & South East,Buckinghamshire,Construction,43910 - ROOFING ACTIVITIES,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:40:57.028716+00:00
