Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4539631,01,Broadley Roofing Ltd,Great Grimsby,Magistrates Court,,Work at Height Regulations 2005 (No  9) para 2,12/07/2018,Fine,"£26,500.00",HQ/Hebden Road/Broadley Roofin2 Hebden RoadSCUNTHORPELincolnshireDN15 8DTEngland,Yorks & North East,North Lincolnshire,Construction,43910 - ROOFING ACTIVITIES,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:40:57.426719+00:00
