Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4090926,02,Nordex UK Limited,Stirling,Sheriff Court (Solemn),"Health and Safety At Work Act 1974, Section 3, Sub Section 1",,15/06/2012,Fine,"£13,000.00",EarlsburnScotland,Scotland,Borders UA,Extractive and utility supply industries,35110 - PRODUCTION OF ELECTRICITY,,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:53:58.049888+00:00
