Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4608722,01,Keadby Generation Limited,Manchester (Crown Square),Magistrates Court,"Health and Safety At Work Act 1974, Section 2, Sub Section 1",,27/02/2020,No Separate Penalty,£0.00,Fiddlers Ferry Power Station /Fiddlers Ferry Power StationWidnes RoadWARRINGTONWA5 2UTEngland,North West,Warrington UA,Extractive and utility supply industries,35110 - PRODUCTION OF ELECTRICITY,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:39:06.247445+00:00
