Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4341345,01,Pride Cleaners (2000) Limited,Birmingham,Magistrates Court,"Health and Safety At Work Act 1974, Section 2, Sub Section 1",,14/08/2014,Fine,£50.00,Watford Road/Pride Cleaners (2Pride Cleaners (2000) Ltd5-7 Watford RoadBIRMINGHAMWest MidlandsB30 1JBEngland,Midlands,Dudley,Total service industries,96010 - WASH/(DRY)CLEAN TEXTILE/FUR,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:49:19.333176+00:00
