Case Number,Breach Number,Defendant,Court Name,Court Level,Act,Regulation,Date of Hearing,Result,Fine,Address,Region,Local Authority,Industry,Main Activity,Type of Location,HSE Group,HSE Directorate,HSE Area,HSE Division,Time-st
4407926,02,Landrose Developments Ltd,Westminster Magistrates Court,Magistrates Court,,Work at Height Regulations 2005 (No  6) para 3,20/05/2015,Fine,"£8,000.00",North Circular Road/Landrose D713a North Circular RoadLONDONNW2 7AXEngland,London,Brent,Construction,42990 - CIVIL ENGINEERING PROJECT NEC.,Fixed,HSE Group,HSE Directorate,HSE Area,HSE Division,2022-05-17 08:47:36.334206+00:00
